"hyperlink","Brand","Wine","Rating","ReviewCount","Price","Timestamp","Category","Year","WineID"
"/NL/nl/bodegas-marques-de-caceres-blanco-viura/w/1144872?year=2022&price_id=32981533","Bodegas Marqués de Cáceres","Blanco Viura 2022",3.7,415,9.72,2024-10-05,"White",2022,"1144872"
"/NL/nl/veiga-da-princesa-albarino/w/1468769?year=2023&price_id=35510367","Veiga da Princesa","Albariño 2023",3.9,45,15.03,2024-10-05,"White",2023,"1468769"
"/NL/nl/adegas-valminor-albarino-serra-da-estrela/w/2664516?year=2023&price_id=37147087","Valmiñor","Albariño Serra da Estrela 2023",3.7,2604,13.75,2024-10-05,"White",2023,"2664516"
"/NL/nl/familia-torres-vina-sol-blanco/w/2620?year=2023&price_id=37206959","Familia Torres","Viña Sol Blanco 2023",3.5,79,5.7,2024-10-05,"White",2023,"2620"
"/NL/nl/bach-29524-extrisimo-semi-dulce/w/1189024?year=2022&price_id=35143447","Bach","Extrísimo Semi Dulce 2022",3.5,5259,6.95,2024-10-05,"White",2022,"1189024"
"/NL/nl/ramon-roqueta-synera-blanco/w/1619106?year=2023&price_id=36490078","Ramón Roqueta","Synera Blanco 2023",3.2,860,4.95,2024-10-05,"White",2023,"1619106"
"/NL/nl/castillo-perelada-emporda-jardins-blanc/w/1643599?year=2023&price_id=35182711","Castillo Perelada","Empordà Jardins Blanc 2023",3.5,27,11.16,2024-10-05,"White",2023,"1643599"
"/NL/nl/ramon-canals-canals-violet-marta/w/3351355?year=2023&price_id=35401087","Canals Canals","Violet Marta 2023",3.8,1348,9.1,2024-10-05,"White",2023,"3351355"
"/NL/nl/masies-davinyo-abadal-blanc/w/1997998?year=2023&price_id=34882963","Abadal","Blanc 2023",3.7,1767,14.92,2024-10-05,"White",2023,"1997998"
"/NL/nl/hermanos-lurton-verdejo-rueda/w/5014434?year=2023&price_id=35387607","Hermanos Lurton","Verdejo 2023",3.6,1792,14.06,2024-10-05,"White",2023,"5014434"
"/NL/nl/aroa-le-naturel-blanco/w/7335385?year=2022&price_id=35629354","Aroa","Le Naturel Blanco 2022",3.7,99,13.95,2024-10-05,"White",2022,"7335385"
"/NL/nl/bodega-gotica-badajo-verdejo/w/1275911?year=2023&price_id=36026492","Bodega Gótica","Badajo Verdejo 2023",3.6,880,6.95,2024-10-05,"White",2023,"1275911"
"/NL/nl/castillo-perelada-emporda-cigonyes-blanco/w/6779?year=2023&price_id=35319004","Castillo Perelada","Empordà Cigonyes Blanco 2023",3.7,61,7.6,2024-10-05,"White",2023,"6779"
"/NL/nl/altanza-sauvignon-blanc/w/1524041?year=2023&price_id=35500949","Altanza","Sauvignon Blanc 2023",3.9,40,13.19,2024-10-05,"White",2023,"1524041"
"/NL/nl/mustiguillo-finca-calvestra-merseguera/w/2003143?year=2022&price_id=36128868","Mustiguillo","Finca Calvestra Merseguera 2022",4.2,115,18.6,2024-10-05,"White",2022,"2003143"
"/NL/nl/el-grifo-malvasia-seco-coleccion/w/5837173?year=2023&price_id=35014342","El Grifo","Malvasia Seco Colección 2023",4,107,17.5,2024-10-05,"White",2023,"5837173"
"/NL/nl/pinol-l-avi-arrufi-blanc/w/1392781?year=2022&price_id=34900123","Celler Piñol","L'Avi Arrufi Blanc 2022",4.1,28,18,2024-10-05,"White",2022,"1392781"
"/NL/nl/es-benito-santos-igrexario-de-saiar-albarino/w/1240711?year=2022&price_id=36137666","Benito Santos","Igrexario de Saiar Albariño 2022",3.8,1482,14.4,2024-10-05,"White",2022,"1240711"
"/NL/nl/monte-real-la-rioja-blanco-fermentado-en-barrica/w/5445437?year=2022&price_id=32995079","Monte Real","Blanco Fermentado en Barrica 2022",3.7,29,8.95,2024-10-05,"White",2022,"5445437"
"/NL/nl/can-feixes-blanc-seleccio/w/1167457?year=2022&price_id=32570373","Huguet de Can Feixes","Blanc Selecció 2022",4,144,14.5,2024-10-05,"White",2022,"1167457"
"/NL/nl/fillaboa-albarino/w/86349?year=2022&price_id=35457565","Fillaboa","Albariño 2022",4.1,497,17.85,2024-10-05,"White",2022,"86349"
"/NL/nl/masia-serra-mosst-g2dce/w/2355461?year=2022&price_id=31485150","Masia Serra","Mosst 2022",3.8,27,18.33,2024-10-05,"White",2022,"2355461"
"/NL/nl/paco-lola-godello/w/8598090?year=2023&price_id=36487355","Paco & Lola","Godello 2023",3.8,685,12.8,2024-10-05,"White",2023,"8598090"
"/NL/nl/raul-perez-ultreia-godello/w/6835073?year=2020&price_id=29604277","Raúl Pérez","Ultreia Godello 2020",4,1213,19.95,2024-10-05,"White",2020,"6835073"
"/NL/nl/alvear-three-miradas-vino-de-pueblo/w/5891552?year=2021&price_id=36481521","Alvear","3 Miradas Vino de Pueblo 2021",3.7,34,13.9,2024-10-05,"White",2021,"5891552"
"/NL/nl/can-feixes-blanc-tradicio/w/3030200?year=2021&price_id=31485034","Huguet de Can Feixes","Blanc Tradició 2021",4.2,39,19.05,2024-10-05,"White",2021,"3030200"
"/NL/nl/huerta-de-albala-barbazul-blanco/w/2495968?year=2023&price_id=36021610","Huerta de Albala","Barbazul Blanco 2023",3.7,1607,9.95,2024-10-05,"White",2023,"2495968"
"/NL/nl/gramona-mas-escorpi-chardonnay-penedes/w/11984?year=2023&price_id=35014336","Gramona","Mas Escorpí Chardonnay Penedès 2023",3.8,41,13.5,2024-10-05,"White",2023,"11984"
"/NL/nl/celler-marti-fabra-verd-albera-emporda/w/1268277?year=2023&price_id=36620989","Martí Fabra","Verd Albera Empordà 2023",3.8,1722,7.9,2024-10-05,"White",2023,"1268277"
"/NL/nl/castillo-perelada-emporda-blanc-de-blancs/w/1222784?year=2022&price_id=32797279","Castillo Perelada","Emporda Blanc de Blancs 2022",3.5,101,9.3,2024-10-05,"White",2022,"1222784"
"/NL/nl/monopole-la-rioja-blanco/w/1219539?year=2022&price_id=33445055","Monopole","Blanco 2022",3.6,34,11.58,2024-10-05,"White",2022,"1219539"
"/NL/nl/muga-muga-blanco/w/1287516?year=2022&price_id=33445078","Muga","Muga Blanco 2022",3.9,998,17.55,2024-10-05,"White",2022,"1287516"
"/NL/nl/terras-gauda-abadia-de-san-campio/w/1728926?year=2022&price_id=34306515","Terras Gauda","Abadia de San Campio 2022",3.9,915,18.02,2024-10-05,"White",2022,"1728926"
"/NL/nl/mustiguillo-mestizaje-blanco/w/2526375?year=2021&price_id=31222677","Mustiguillo","Mestizaje Blanco 2021",3.9,121,9.9,2024-10-05,"White",2021,"2526375"
"/NL/nl/clea-rueda-verdejo/w/4528579?year=2021&price_id=30440141","Clea","Verdejo 2021",3.8,184,11.95,2024-10-05,"White",2021,"4528579"
"/NL/nl/santiago-ruiz-albarino-o-rosal/w/1138165?year=2023&price_id=36041601","Santiago Ruiz","Albariño (O Rosal) 2023",4.1,245,14.5,2024-10-05,"White",2023,"1138165"
"/NL/nl/bodegas-martin-codax-rias-baixas-albarino/w/1124875?year=2022&price_id=33606305","Bodegas Martín Códax","Rías Baixas Albariño 2022",3.9,1207,13.95,2024-10-05,"White",2022,"1124875"
"/NL/nl/rippa-dorii-verdejo/w/10523151?year=2023&price_id=36138551","Rippa Dorii","Verdejo 2023",3.9,101,9.8,2024-10-05,"White",2023,"10523151"
"/NL/nl/sonomza-neno-de-vina-somoza-godello/w/1452768?year=2019&price_id=26920731","Viña Somoza","Neno de Viña Somoza Godello 2019",3.6,785,14.9,2024-10-05,"White",2019,"1452768"
"/NL/nl/dominio-do-bibei-lalume/w/5889597?year=2019&price_id=33471177","Dominio do Bibei","Lalume 2019",4,219,19.4,2024-10-05,"White",2019,"5889597"
"/NL/nl/raul-perez-ultreia-godello/w/6835073?year=2022&price_id=35662739","Raúl Pérez","Ultreia Godello 2022",4,56,15.1,2024-10-05,"White",2022,"6835073"
"/NL/nl/celler-gerisena-ergo-blanc/w/6429864?year=2022&price_id=33306420","Celler Gerisena","Ergo Blanc 2022",3.7,43,13.65,2024-10-05,"White",2022,"6429864"
"/NL/nl/juve-camps-gregal-d-espiells-penedes/w/1641458?year=2022&price_id=32079681","Juvé & Camps","Gregal d'Espiells 2022",3.8,195,16.61,2024-10-05,"White",2022,"1641458"
"/NL/nl/enrique-mendoza-moscatel-de-la-marina-alicante/w/1185323?year=2023&price_id=34794513","Enrique Mendoza","Moscatel de la Marina Alicante 2023",3.8,1290,8.4,2024-10-05,"White",2023,"1185323"
"/NL/nl/raimat-saira-albarino-costers-del-segre-white-wine/w/5660141?year=2023&price_id=35026841","Raimat","Saira Albariño 2023",3.8,108,15.42,2024-10-05,"White",2023,"5660141"
"/NL/nl/vinedos-de-alfaro-real-agrado-blanco/w/1278229?year=2022&price_id=32785719","Viñedos de Alfaro","Real Agrado Blanco 2022",3.5,88,7.15,2024-10-05,"White",2022,"1278229"
"/NL/nl/bodegas-faustino-vii-bianco/w/22352?year=2023&price_id=36694328","Bodegas Faustino","VII Bianco 2023",3.7,106,7.21,2024-10-05,"White",2023,"22352"
"/NL/nl/campillo-fermentado-en-barrica-blanco/w/1213351?year=2023&price_id=35535494","Campillo","Fermentado en Barrica Blanco 2023",4,56,9.88,2024-10-05,"White",2023,"1213351"
"/NL/nl/familia-torres-vina-esmeralda/w/2628?year=2023&price_id=35937510","Familia Torres","Viña Esmeralda 2023",4,509,7.52,2024-10-05,"White",2023,"2628"
"/NL/nl/vallobera-caudalia-rioja/w/3542736?year=2020&price_id=32797284","Bodegas Vallobera","Caudalia Rioja 2020",3.7,154,17.74,2024-10-05,"White",2020,"3542736"
"/NL/nl/marques-de-riscal-sauvignon-blanc/w/2224?year=2022&price_id=32350069","Marqués de Riscal","Sauvignon Blanc 2022",3.9,436,12.95,2024-10-05,"White",2022,"2224"
"/NL/nl/blume-sauvignon-blanc-rueda/w/1370703?year=2023&price_id=35991525","Blume","Sauvignon Blanc Rueda 2023",3.5,943,8.35,2024-10-05,"White",2023,"1370703"
"/NL/nl/olarra-otonal-rioja-blanco/w/2390916?year=2022&price_id=34538927","Bodegas Olarra","Otoñal Rioja Blanco 2022",3.5,113,5.8,2024-10-05,"White",2022,"2390916"
"/NL/nl/familia-torres-waltraud-riesling/w/1457926?year=2023&price_id=36566246","Familia Torres","Waltraud Riesling 2023",3.9,4694,12.14,2024-10-05,"White",2023,"1457926"
"/NL/nl/pata-negra-verdejo/w/2022662?year=2023&price_id=35964157","Pata Negra","Verdejo 2023",3.4,67,4.49,2024-10-05,"White",2023,"2022662"
"/NL/nl/alvarez-y-diez-bento-verdejo-organico/w/3518719?year=2023&price_id=34879723","Álvarez y Díez","Bento Verdejo Organico 2023",3.5,411,7.45,2024-10-05,"White",2023,"3518719"
"/NL/nl/es-santa-marta-abadia-de-nostin-godello/w/1775572?year=2019&price_id=20341796","Santa Marta","Abadia de Nostin  Godello 2019",3.7,172,12.8,2024-10-05,"White",2019,"1775572"
"/NL/nl/bio-nius-nius-verdejo-sauvignon-blanc/w/1567834?year=2022&price_id=32439058","Nius","Verdejo - Sauvignon Blanc 2022",3.9,78,9.5,2024-10-05,"White",2022,"1567834"
"/NL/nl/castellana-dama-del-lago-verdejo/w/1588014?year=2022&price_id=35109533","Cuatro Rayas","Dama del Lago Verdejo 2022",3.3,170,7.95,2024-10-05,"White",2022,"1588014"
"/NL/nl/vina-sanzo-sauvignon-blanc/w/1229324?year=2023&price_id=36405136","Viña Sanzo","Sauvignon Blanc 2023",3.6,85,8.4,2024-10-05,"White",2023,"1229324"
"/NL/nl/joven-jordan-blanco/w/2257729?year=2022&price_id=36552702","Joven Jordan","Blanco 2022",2.5,142,6.95,2024-10-05,"White",2022,"2257729"
"/NL/nl/toresanas-puerta-adalia-verdejo-viura/w/1369904?year=2018&price_id=33327153","Toresanas","Puerta Adalia Verdejo - Viura 2018",3.9,56,8.69,2024-10-05,"White",2018,"1369904"
"/NL/nl/can-rafols-dels-caus-terraprima-blanc/w/1197068?year=2011&price_id=1166483","Can Ràfols dels Caus","Terraprima Blanc 2011",3.3,65,8.35,2024-10-05,"White",2011,"1197068"
"/NL/nl/serra-i-barcelo-aucala-blanc-terra-alta/w/6600348?year=2022&price_id=33331607","Serra i Barceló","Aucalà Blanc 2022",3.9,78,10.1,2024-10-05,"White",2022,"6600348"
"/NL/nl/jane-ventura-finca-els-camps-macabeu/w/96984?year=2019&price_id=32020350","Jané Ventura","Finca Els Camps Macabeu 2019",3.8,393,19.15,2024-10-05,"White",2019,"96984"
"/NL/nl/cristiari-petit-baldoma-blanco/w/4883761?year=2023&price_id=36893091","Vall de Baldomar","Petit Baldomà Blanco 2023",3.6,299,6.75,2024-10-05,"White",2023,"4883761"
"/NL/nl/los-insensatos-parcela-de-el-lechinar/w/11063538?year=2022&price_id=36900331","Los Insensatos","Parcela de El Lechinar 2022",4,37,13.95,2024-10-05,"White",2022,"11063538"
"/NL/nl/sanmarti-ten-eighteen-macabeu-picapoll/w/2588092?year=2023&price_id=36970291","Sanmarti","1018 Macabeu - Picapoll 2023",3.9,192,11.4,2024-10-05,"White",2023,"2588092"
"/NL/nl/clos-93-parentesis-blanc-priorat/w/4513249?year=2022&price_id=34397318","Clos 93","Paréntesis Blanc 2022",3.8,209,15.9,2024-10-05,"White",2022,"4513249"
"/NL/nl/jaume-de-puntiro-blanc-binissalem-mallorca/w/1235365?year=2022&price_id=34155435","Jaume de Puntiró","Blanc 2022",3.4,125,9.6,2024-10-05,"White",2022,"1235365"
"/NL/nl/vins-de-pedra-l-orni-blanc/w/2430654?year=2022&price_id=35942252","Vins de Pedra","L'Orni Blanc 2022",3.6,314,14,2024-10-05,"White",2022,"2430654"
"/NL/nl/noelia-albarino/w/3643468?year=2023&price_id=35683273","Noelia Bebelia","Albariño 2023",4.1,1150,16.9,2024-10-05,"White",2023,"3643468"
"/NL/nl/viticultores-lo-necesario-el-arbol-blanco-comunitat-valenciana/w/6094382?year=2021&price_id=31168479","Viticultores Lo Necesario","El Arbol Blanco 2021",4,125,7.6,2024-10-05,"White",2021,"6094382"
"/NL/nl/can-leandro-pampolut/w/4995821?year=2021&price_id=32674139","Can'Leandro","Pampolut 2021",3.7,99,15.8,2024-10-05,"White",2021,"4995821"
"/NL/nl/clos-cor-vi-versat/w/2646455?year=2022&price_id=32886350","Clos Cor Ví","Versat 2022",3.5,192,7.9,2024-10-05,"White",2022,"2646455"
"/NL/nl/barbadillo-maestrante-semi-dulce/w/1612401?year=2019&price_id=28689360","Barbadillo","Maestrante Semi Dulce 2019",3.6,1237,8.5,2024-10-05,"White",2019,"1612401"
"/NL/nl/casto-pequeno-chamelin-verdejo/w/1960606?year=2022&price_id=32074688","Casto Pequeno","Chamelin Verdejo 2022",3.7,337,11.95,2024-10-05,"White",2022,"1960606"
"/NL/nl/sers-blanque-somontano/w/5291258?year=2022&price_id=32575237","Sers","Blanqué 2022",3.8,189,11.95,2024-10-05,"White",2022,"5291258"
"/NL/nl/es-benito-santos-pequeno-santos-albarino/w/1743194?year=2022&price_id=36171546","Benito Santos","Pequeño Santos Albarino 2022",3.5,169,14.2,2024-10-05,"White",2022,"1743194"
"/NL/nl/bodegas-chaves-cinco-islas-albarino/w/2209918?year=2022&price_id=35143265","Bodegas Chaves","Cinco Islas Albariño 2022",4,363,17.5,2024-10-05,"White",2022,"2209918"
"/NL/nl/josep-grau-viticultor-vespres-blanc/w/3379090?year=2022&price_id=35421177","Josep Grau Viticultor","Vespres Blanc 2022",3.8,243,14.5,2024-10-05,"White",2022,"3379090"
"/NL/nl/las-cuadras-white-blend/w/1575646?year=2023&price_id=36520878","Las Cuadras","White Blend 2023",3.8,322,9.45,2024-10-05,"White",2023,"1575646"
"/NL/nl/ponce-reto-manchuela/w/1283100?year=2022&price_id=35101072","Bodegas Ponce","Reto Manchuela 2022",3.8,1854,15.05,2024-10-05,"White",2022,"1283100"
"/NL/nl/sedosa-organic-blanco/w/5296189?year=2021&price_id=36146037","Sedosa","Organic Blanco 2021",3.4,50,8.35,2024-10-05,"White",2021,"5296189"
"/NL/nl/veracruz-ermita-veracruz-verdejo/w/1204991?year=2022&price_id=32232317","Bodegas Veracruz","Ermita Veracruz Verdejo 2022",4,51,13.95,2024-10-05,"White",2022,"1204991"
"/NL/nl/baron-de-ley-blanco-sobre-lias/w/11150880?year=2022&price_id=36146074","Baron de Ley","Blanco Sobre Lias 2022",3.5,27,11.4,2024-10-05,"White",2022,"11150880"
"/NL/nl/santa-elisa-iii-ciguenas-verdejo/w/4873254?year=2023&price_id=35111215","Santa Elisa","III Cigüeñas Verdejo 2023",3.5,438,7.25,2024-10-05,"White",2023,"4873254"
"/NL/nl/astrid-therese-sauvignon-blanc/w/9075682?year=2023&price_id=35467150","Astrid & Thérèse","Sauvignon Blanc 2023",3.7,67,8.22,2024-10-05,"White",2023,"9075682"
"/NL/nl/las-bas-gewurztraminer/w/4670261?year=2023&price_id=35110819","Las Bas","Gewürztraminer 2023",3.8,372,7.29,2024-10-05,"White",2023,"4670261"
"/NL/nl/pares-balta-penedes-parellada-xarel-lo-macabeo-blanc-de-pacs/w/13480?year=2022&price_id=34750744","Parés Baltà","Penedès Parellada - Xarel-lo - Macabeo Blanc De Pacs 2022",3.8,29,7.99,2024-10-05,"White",2022,"13480"
"/NL/nl/piedra-blanca-verdejo/w/1738141?year=2022&price_id=33136880","Piedra Blanca","Verdejo 2022",3.5,72,9.99,2024-10-05,"White",2022,"1738141"
"/NL/nl/veracruz-ermita-veracruz-vinas-jovenes/w/2682468?year=2023&price_id=35098290","Bodegas Veracruz","Ermita Veracruz Viñas Jóvenes 2023",3.7,597,9.95,2024-10-05,"White",2023,"2682468"
"/NL/nl/cristiari-cristiari-blanco/w/1276354?year=2023&price_id=36893100","Vall de Baldomar","Cristiari Blanco 2023",3.8,600,9.95,2024-10-05,"White",2023,"1276354"
"/NL/nl/bodegas-virgen-de-galir-g-de-galir-godello-barrica/w/1743700?year=2023&price_id=34859333","Bodegas Virgen de Galir","G de Galir Godello Barrica 2023",4,31,10.89,2024-10-05,"White",2023,"1743700"
"/NL/nl/dominio-de-punctum-norte-sur-chardonnay/w/1536014?year=2016&price_id=14262583","Dominio de Punctum","Norte Sur Chardonnay 2016",3.4,328,5.75,2024-10-05,"White",2016,"1536014"
"/NL/nl/rende-masdeu-la-nimfa-blanc-de-blancs/w/5404689?year=2022&price_id=32278928","Rendé Masdéu","La Nimfa Blanc de Blancs 2022",3.4,155,7.9,2024-10-05,"White",2022,"5404689"
"/NL/nl/celler-marti-fabra-flor-d-albera-emporda/w/1640103?year=2020&price_id=32216008","Martí Fabra","Flor D' Albera Empordà 2020",4,32,10.45,2024-10-05,"White",2020,"1640103"
"/NL/nl/arinzano-hacienda-de-arinzano-chardonnay/w/4883655?year=2022&price_id=36998549","Arínzano","Hacienda de Arínzano Chardonnay 2022",3.9,1080,16.25,2024-10-05,"White",2022,"4883655"
"/NL/nl/es-terra-de-asorei-seleccion-privada-albarino/w/6988647?year=2021&price_id=33065362","Terra de Asorei","Selección Privada Albarino 2021",4,52,18.95,2024-10-05,"White",2021,"6988647"
"/NL/nl/rippa-dorii-los-curas/w/10523154?year=2022&price_id=35723671","Rippa Dorii","Los Curas 2022",4,139,16.75,2024-10-05,"White",2022,"10523154"
"/NL/nl/familia-torres-mas-rabell-blanco/w/1670939?year=2018&price_id=22368240","Familia Torres","Mas Rabell Blanco 2018",3.6,1162,7.8,2024-10-05,"White",2018,"1670939"
"/NL/nl/naia-s-naia/w/2681082?year=2016&price_id=17669084","Naia","S-Naia 2016",3.6,589,9.95,2024-10-05,"White",2016,"2681082"
"/NL/nl/valtea-albarino/w/2345510?year=2020&price_id=24678106","Valtea","Albariño 2020",3.9,589,18.95,2024-10-05,"White",2020,"2345510"
"/NL/nl/pazos-de-lusco-lusco-albarino/w/1186952?year=2016&price_id=15256849","Pazos de Lusco","Lusco Albariño 2016",3.8,497,17.35,2024-10-05,"White",2016,"1186952"
"/NL/nl/nekeas-cuvee-allier-navarra-chardonnay/w/1412758?year=2022&price_id=35423289","Bodegas Nekeas","Cuvée Allier Navarra Chardonnay 2022",3.9,74,13.99,2024-10-05,"White",2022,"1412758"
"/NL/nl/yuntero-ortiga-airen-sauvignon-blanc-la-mancha/w/8159241?year=2022&price_id=36660606","Bodegas Yuntero","Ortiga Airen - Sauvignon Blanc 2022",3.5,88,5.95,2024-10-05,"White",2022,"8159241"
"/NL/nl/inurrieta-orchidea-sauvignon-blanc/w/1178615?year=2020&price_id=36660711","Inurrieta","Orchidea Sauvignon Blanc 2020",3.7,456,9,2024-10-05,"White",2020,"1178615"
"/NL/nl/impio-chardonnay/w/10523258?year=2023&price_id=36382980","Impío","Chardonnay 2023",3.8,47,8.5,2024-10-05,"White",2023,"10523258"
"/NL/nl/veiga-naum-albarino/w/1464530?year=2023&price_id=37159539","Veiga Naúm","Albariño 2023",3.7,39,10.95,2024-10-05,"White",2023,"1464530"
"/NL/nl/es-santa-marta-abadia-de-nostin-godello/w/1775572?year=2022&price_id=33063774","Santa Marta","Abadia de Nostin  Godello 2022",3.7,480,11.73,2024-10-05,"White",2022,"1775572"
"/NL/nl/son-puig-blanco-barrica/w/3750306?year=2022&price_id=36657889","Son Puig","Blanco Barrica 2022",4.1,52,17.99,2024-10-05,"White",2022,"3750306"
"/NL/nl/bodegas-langa-pi-3-1415-blanc/w/1741875?year=2022&price_id=36761897","Bodegas Langa","Pi - 3,1415 Blanc 2022",3.8,899,15,2024-10-05,"White",2022,"1741875"
"/NL/nl/altavins-jorn-nou-petit-blanco-zf696/w/6492360?year=2023&price_id=36948181","Altavins","Jorn Nou Petit Blanco 2023",3.7,87,9.95,2024-10-05,"White",2023,"6492360"
"/NL/nl/valdecuevas-fermentado-en-barrica-verdejo/w/3818936?year=2021&price_id=35441670","Valdecuevas","Fermentado en Barrica Verdejo 2021",4,37,18.95,2024-10-05,"White",2021,"3818936"
"/NL/nl/masia-cabellut-chardonnay/w/9545582?year=2021&price_id=37042331","Masia Cabellut","Chardonnay 2021",4.1,26,12,2024-10-05,"White",2021,"9545582"
"/NL/nl/obergo-gewurztraminer/w/3985484?year=2016&price_id=35883083","Bodegas Obergo","Gewürztraminer 2016",3.6,92,11.55,2024-10-05,"White",2016,"3985484"
"/NL/nl/condesa-de-leganza-sauvignon-blanc/w/77080?year=2023&price_id=35859035","Condesa de Leganza","Sauvignon Blanc 2023",3.5,130,6.25,2024-10-05,"White",2023,"77080"
"/NL/nl/bodegas-chaves-castel-de-fornos-albarino/w/1398072?year=2021&price_id=31701663","Bodegas Chaves","Castel de Fornos Albariño 2021",4.1,273,17.25,2024-10-05,"White",2021,"1398072"
"/NL/nl/luzon-finca-luzon-blanco/w/7298594?year=2021&price_id=36463867","Luzon","Finca Luzón Blanco 2021",3.4,608,7.3,2024-10-05,"White",2021,"7298594"
"/NL/nl/cueva-del-chaman-blanco-sauvignon-blanc/w/6261753?year=2021&price_id=27274999","Cueva del Chamán","Blanco Sauvignon Blanc 2021",3.8,237,9.95,2024-10-05,"White",2021,"6261753"
"/NL/nl/vina-ijalba-tempranillo-blanco/w/4823751?year=2022&price_id=32686089","Viña Ijalba","Tempranillo Blanco 2022",3.9,668,14.95,2024-10-05,"White",2022,"4823751"
"/NL/nl/de-moya-tibo-blanco/w/4298742?year=2023&price_id=36489067","De Moya","Tibó Blanco 2023",3.9,1479,12.25,2024-10-05,"White",2023,"4298742"
"/NL/nl/dominio-de-punctum-norte-sur-chardonnay/w/1536014?year=2022&price_id=35403629","Dominio de Punctum","Norte Sur Chardonnay 2022",3.4,328,6.75,2024-10-05,"White",2022,"1536014"
"/NL/nl/castell-miquel-stairway-to-heaven-sauvignon-blanc/w/2551321?year=2023&price_id=35412953","Castell Miquel","Stairway To Heaven Sauvignon Blanc 2023",4,41,13.95,2024-10-05,"White",2023,"2551321"
"/NL/nl/francisco-fernandez-terra-minei/w/1197262?year=2016&price_id=35009486","Adegas Francisco Fernández","Terra Minei 2016",3.5,72,9.95,2024-10-05,"White",2016,"1197262"
"/NL/nl/pedro-escudero-valdelagunde-verdejo/w/5656512?year=2022&price_id=33201481","Bodegas Pedro Escudero","Valdelagunde Verdejo 2022",4,638,6.9,2024-10-05,"White",2022,"5656512"
"/NL/nl/attis-genio-y-figura-albarino-rias-baixas/w/2381944?year=2023&price_id=36877006","Attis","Genio Y Figura Albariño 2023",3.9,1516,16.45,2024-10-05,"White",2023,"2381944"
"/NL/nl/victoria-ordonez-la-pasajera-verdejo/w/5624654?year=2023&price_id=36876979","Victoria Ordoñez","La Pasajera Verdejo 2023",3.9,442,11.45,2024-10-05,"White",2023,"5624654"
"/NL/nl/victoria-ordonez-la-ola-del-melillero-blanco/w/4836116?year=2020&price_id=29841937","Victoria Ordoñez","La Ola del Melillero Blanco 2020",3.6,38,14.49,2024-10-05,"White",2020,"4836116"
"/NL/nl/morgadio-puerta-santa-albarino/w/2563103?year=2023&price_id=36445392","Morgadío","Puerta Santa Albariño 2023",3.8,694,13.95,2024-10-05,"White",2023,"2563103"
"/NL/nl/edetaria-via-edetana-blanca/w/1156155?year=2023&price_id=36579510","Edetària","Via Edetana Blanca 2023",3.8,1930,13.6,2024-10-05,"White",2023,"1156155"
"/NL/nl/montespina-sauvignon/w/1139309?year=2023&price_id=36656346","Montespina","Sauvignon 2023",3.7,1253,6.7,2024-10-05,"White",2023,"1139309"
"/NL/nl/cartn-vina-cartin-albarino/w/1205170?year=2023&price_id=35190009","Terras de Lantaño","Viña Cartín Albariño 2023",3.8,46,9.95,2024-10-05,"White",2023,"1205170"
"/NL/nl/bodegas-clunia-albillo/w/6696991?year=2020&price_id=30064719","Bodegas Clunia","Albillo 2020",3.9,38,16.7,2024-10-05,"White",2020,"6696991"
"/NL/nl/eguren-ugarte-blanco/w/4883698?year=2023&price_id=34869048","Eguren Ugarte","Blanco 2023",3.6,41,10.2,2024-10-05,"White",2023,"4883698"
"/NL/nl/juve-camps-gregal-d-espiells-penedes/w/1641458?year=2023&price_id=36214642","Juvé & Camps","Gregal d'Espiells 2023",3.9,46,9.6,2024-10-05,"White",2023,"1641458"
"/NL/nl/viladellops-xarel-lo/w/1368428?year=2023&price_id=36875212","Viladellops","Xarel-lo 2023",3.7,26,8.4,2024-10-05,"White",2023,"1368428"
"/NL/nl/llopart-clos-dels-fossils/w/2076435?year=2023&price_id=37218876","Llopart","Clos Dels Fòssils 2023",3.7,582,10.7,2024-10-05,"White",2023,"2076435"
"/NL/nl/avgvstvs-malvasia-de-sitges/w/5227862?year=2022&price_id=33757880","Avgvstvs","Malvasia de Sitges 2022",4.1,195,14.25,2024-10-05,"White",2022,"5227862"
"/NL/nl/joaqun-rebolledo-godello/w/1455119?year=2023&price_id=34713338","Joaquín Rebolledo","Godello 2023",4,252,9.5,2024-10-05,"White",2023,"1455119"
"/NL/nl/chivite-comunidad-foral-de-navarra-le-gardeta-single-vineyard-chardonnay/w/5513868?year=2022&price_id=32843037","Chivite","Le Gardeta Single Vineyard Chardonnay 2022",3.9,172,13.29,2024-10-05,"White",2022,"5513868"
"/NL/nl/es-finca-constancia-altozano-verdejo-sauvignon-blanc/w/1185181?year=2023&price_id=36125691","Finca Constancia","Altozano Verdejo - Sauvignon Blanc 2023",3.6,44,6.49,2024-10-05,"White",2023,"1185181"
"/NL/nl/cruz-del-castillo-blanco-crianza/w/9108840?year=2019&price_id=33546943","Cruz del Castillo","Blanco Crianza 2019",4.1,32,12.89,2024-10-05,"White",2019,"9108840"
"/NL/nl/la-purisima-consentido-macabeo/w/1211313?year=2023&price_id=35350692","La Purisima","Consentido Macabeo 2023",3.7,478,9.9,2024-10-05,"White",2023,"1211313"
"/NL/nl/adur-getariako-txakolina-blanco/w/1619237?year=2019&price_id=32980587","Adur","Getariako Txakolina Blanco 2019",3.8,275,19.7,2024-10-05,"White",2019,"1619237"
